Country,Region/State,City,"Zip/Postal Code","Weight From","Weight To","Price From","Price To","Qty From","Qty To","Shipping Price","Shipping Method","Estimation Day"
IDN,ID-KB,SAMBAS/SAJAD,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SAMBAS/SAJINGAN,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SAMBAS/SAMBAS,*,0.0000,100000.0000,0.0000,0.0000,0,0,45000.0000,JNE,
IDN,ID-KB,SAMBAS/SEBAWI,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SAMBAS/SEJANGKUNG,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SAMBAS/SELAKAU,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SAMBAS/SEMPARUK,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SAMBAS/SUBAH,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SAMBAS/TANGGARAN,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SAMBAS/TEBAS,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SAMBAS/TEKARANG,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,"SAMBAS/TELUK KERAMAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SANGGAU/BALAI,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SANGGAU/BEDUWAI,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SANGGAU/BONTI,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SANGGAU/ENTIKONG,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SANGGAU/JANGKANG,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SANGGAU/KEMBAYAN,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SANGGAU/MELIAU,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SANGGAU/MUKOK,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SANGGAU/NOYAN,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SANGGAU/PARINDU,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SANGGAU/SANGGAU,*,0.0000,100000.0000,0.0000,0.0000,0,0,45000.0000,JNE,
IDN,ID-KB,SANGGAU/SEKAYAM,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,"SANGGAU/TAYAN HILIR",*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,"SANGGAU/TAYAN HULU",*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SANGGAU/TOBA,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SEKADAU/BELITANG,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,"SEKADAU/BELITANG HILIR",*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,"SEKADAU/BELITANG HULU",*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,"SEKADAU/NANGA MAHAP",*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,"SEKADAU/NANGA TAMAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,"SEKADAU/SEKADAU HILIR",*,0.0000,100000.0000,0.0000,0.0000,0,0,45000.0000,JNE,
IDN,ID-KB,"SEKADAU/SEKADAU HULU",*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SINGKAWANG/SINGKAWANG,*,0.0000,100000.0000,0.0000,0.0000,0,0,45000.0000,JNE,
IDN,ID-KB,"SINGKAWANG/SINGKAWANG BARAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,45000.0000,JNE,
IDN,ID-KB,"SINGKAWANG/SINGKAWANG SELATAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,45000.0000,JNE,
IDN,ID-KB,"SINGKAWANG/SINGKAWANG TENGAH",*,0.0000,100000.0000,0.0000,0.0000,0,0,45000.0000,JNE,
IDN,ID-KB,"SINGKAWANG/SINGKAWANG TIMUR",*,0.0000,100000.0000,0.0000,0.0000,0,0,45000.0000,JNE,
IDN,ID-KB,"SINGKAWANG/SINGKAWANG UTARA",*,0.0000,100000.0000,0.0000,0.0000,0,0,45000.0000,JNE,
IDN,ID-KB,SINTANG/AMBALAU,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,"SINTANG/BINJAI HULU",*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SINTANG/DEDAI,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,"SINTANG/KAYAN HILIR",*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,"SINTANG/KAYAN HULU",*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,"SINTANG/KELAM PERMAI",*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,"SINTANG/KETUNGAU HILIR",*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,"SINTANG/KETUNGAU HULU",*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,"SINTANG/KETUNGAU TENGAH",*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SINTANG/SEPAUK,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SINTANG/SINTANG,*,0.0000,100000.0000,0.0000,0.0000,0,0,45000.0000,JNE,
IDN,ID-KB,"SINTANG/SUNGAI TEBELIAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KB,SINTANG/TEMPUNAK,*,0.0000,100000.0000,0.0000,0.0000,0,0,57000.0000,JNE,
IDN,ID-KI,BALIKPAPAN/BALIKPAPAN,*,0.0000,100000.0000,0.0000,0.0000,0,0,40000.0000,JNE,3-5
IDN,ID-KI,"BALIKPAPAN/BALIKPAPAN BARAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,40000.0000,JNE,3-5
IDN,ID-KI,"BALIKPAPAN/BALIKPAPAN SELATAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,40000.0000,JNE,3-5
IDN,ID-KI,"BALIKPAPAN/BALIKPAPAN TENGAH",*,0.0000,100000.0000,0.0000,0.0000,0,0,40000.0000,JNE,3-5
IDN,ID-KI,"BALIKPAPAN/BALIKPAPAN TIMUR",*,0.0000,100000.0000,0.0000,0.0000,0,0,40000.0000,JNE,3-5
IDN,ID-KI,"BALIKPAPAN/BALIKPAPAN UTARA",*,0.0000,100000.0000,0.0000,0.0000,0,0,40000.0000,JNE,3-5
IDN,ID-KI,"BERAU/BIDUK BIDUK",*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,"BERAU/GUNUNG TABUR",*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,BERAU/KELAY,*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,BERAU/MARATUA,*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,"BERAU/PULAU DERAWAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,BERAU/SAMBALIUNG,*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,BERAU/SEGAH,*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,BERAU/TALISAYAN,*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,"BERAU/TANJUNG REDEB",*,0.0000,100000.0000,0.0000,0.0000,0,0,65000.0000,JNE,
IDN,ID-KI,"BERAU/TELUK BAYUR",*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,BERAU/TUBAAN,*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,BONTANG/BONTANG,*,0.0000,100000.0000,0.0000,0.0000,0,0,54000.0000,JNE,
IDN,ID-KI,"BONTANG/BONTANG BARAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,69000.0000,JNE,
IDN,ID-KI,"BONTANG/BONTANG SELATAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,69000.0000,JNE,
IDN,ID-KI,"BONTANG/BONTANG UTARA",*,0.0000,100000.0000,0.0000,0.0000,0,0,69000.0000,JNE,
IDN,ID-KI,"BULUNGAN/PESO / LONGPESO",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"BULUNGAN/PESO HILIR",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"BULUNGAN/PULAU BUNYU",*,0.0000,100000.0000,0.0000,0.0000,0,0,58000.0000,JNE,
IDN,ID-KI,BULUNGAN/SEKATAK,*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"BULUNGAN/TANJUNG PALAS",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"BULUNGAN/TANJUNG PALAS BARAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"BULUNGAN/TANJUNG PALAS TENGAH",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"BULUNGAN/TANJUNG PALAS TIMUR",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"BULUNGAN/TANJUNG PALAS UTARA",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"BULUNGAN/TANJUNG SELOR",*,0.0000,100000.0000,0.0000,0.0000,0,0,58000.0000,JNE,
IDN,ID-KI,"KUTAI BARAT/BARONG TONGKOK",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"KUTAI BARAT/BENTIAN BESAR",*,0.0000,100000.0000,0.0000,0.0000,0,0,110000.0000,JNE,
IDN,ID-KI,"KUTAI BARAT/BONGAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,110000.0000,JNE,
IDN,ID-KI,"KUTAI BARAT/DAMAI",*,0.0000,100000.0000,0.0000,0.0000,0,0,110000.0000,JNE,
IDN,ID-KI,"KUTAI BARAT/JEMPANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,110000.0000,JNE,
IDN,ID-KI,"KUTAI BARAT/LINGGANG BIGUNG",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"KUTAI BARAT/LONG APARI",*,0.0000,100000.0000,0.0000,0.0000,0,0,110000.0000,JNE,
IDN,ID-KI,"KUTAI BARAT/LONG BAGUN",*,0.0000,100000.0000,0.0000,0.0000,0,0,110000.0000,JNE,
IDN,ID-KI,"KUTAI BARAT/LONG HUBUNG",*,0.0000,100000.0000,0.0000,0.0000,0,0,110000.0000,JNE,
IDN,ID-KI,"KUTAI BARAT/LONG IRAM",*,0.0000,100000.0000,0.0000,0.0000,0,0,110000.0000,JNE,
IDN,ID-KI,"KUTAI BARAT/LONG PAHANGAI",*,0.0000,100000.0000,0.0000,0.0000,0,0,110000.0000,JNE,
IDN,ID-KI,"KUTAI BARAT/MELAK",*,0.0000,100000.0000,0.0000,0.0000,0,0,58000.0000,JNE,
IDN,ID-KI,"KUTAI BARAT/MUARA LAWA",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"KUTAI BARAT/MUARA PAHU",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"KUTAI BARAT/NYUWATAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"KUTAI BARAT/PENYINGGAHAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"KUTAI BARAT/SENDAWAR",*,0.0000,100000.0000,0.0000,0.0000,0,0,58000.0000,JNE,
IDN,ID-KI,"KUTAI KARTANEGARA/ANGGANA",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"KUTAI KARTANEGARA/KEMBANG JANGGUT",*,0.0000,100000.0000,0.0000,0.0000,0,0,110000.0000,JNE,
IDN,ID-KI,"KUTAI KARTANEGARA/KENOHAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,110000.0000,JNE,
IDN,ID-KI,"KUTAI KARTANEGARA/KOTA BANGUN",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"KUTAI KARTANEGARA/LOA JANAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"KUTAI KARTANEGARA/LOA KULU",*,0.0000,100000.0000,0.0000,0.0000,0,0,58000.0000,JNE,
IDN,ID-KI,"KUTAI KARTANEGARA/MARANG KAYU",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"KUTAI KARTANEGARA/MUARA BADAK",*,0.0000,100000.0000,0.0000,0.0000,0,0,58000.0000,JNE,
IDN,ID-KI,"KUTAI KARTANEGARA/MUARA JAWA",*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,"KUTAI KARTANEGARA/MUARA KAMAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"KUTAI KARTANEGARA/MUARA MUNTAI",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"KUTAI KARTANEGARA/MUARA WIS",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"KUTAI KARTANEGARA/SAMBOJA",*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,"KUTAI KARTANEGARA/SANGA",*,0.0000,100000.0000,0.0000,0.0000,0,0,58000.0000,JNE,
IDN,ID-KI,"KUTAI KARTANEGARA/SEBULU",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"KUTAI KARTANEGARA/TABANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,110000.0000,JNE,
IDN,ID-KI,"KUTAI KARTANEGARA/TENGGARONG",*,0.0000,100000.0000,0.0000,0.0000,0,0,58000.0000,JNE,
IDN,ID-KI,"KUTAI KARTANEGARA/TENGGARONG SEBERANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/BATU AMPAR",*,0.0000,100000.0000,0.0000,0.0000,0,0,104000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/BENGALON",*,0.0000,100000.0000,0.0000,0.0000,0,0,69000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/BUSANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,104000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/KALIORANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,69000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/KARANGAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,104000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/KAUBUN",*,0.0000,100000.0000,0.0000,0.0000,0,0,104000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/KONGBENG",*,0.0000,100000.0000,0.0000,0.0000,0,0,104000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/LONG MASENGAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,104000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/MUARA ANCALONG",*,0.0000,100000.0000,0.0000,0.0000,0,0,104000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/MUARA BENGKAL",*,0.0000,100000.0000,0.0000,0.0000,0,0,104000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/MUARA WAHAU",*,0.0000,100000.0000,0.0000,0.0000,0,0,69000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/RANTAU PULUNG",*,0.0000,100000.0000,0.0000,0.0000,0,0,69000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/SANDARAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,104000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/SANGATTA",*,0.0000,100000.0000,0.0000,0.0000,0,0,55000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/SANGATTA SELATAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,55000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/SANGKIMA",*,0.0000,100000.0000,0.0000,0.0000,0,0,69000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/SANGKULIRANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,69000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/SINGA GEMBARA",*,0.0000,100000.0000,0.0000,0.0000,0,0,69000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/SWARGA BARA",*,0.0000,100000.0000,0.0000,0.0000,0,0,69000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/TELEN",*,0.0000,100000.0000,0.0000,0.0000,0,0,104000.0000,JNE,
IDN,ID-KI,"KUTAI TIMUR/TELUK PANDAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,55000.0000,JNE,
IDN,ID-KI,"MALINAU/KAYAN HILIR",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"MALINAU/KAYAN HULU",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,MALINAU/MALINAU,*,0.0000,100000.0000,0.0000,0.0000,0,0,58000.0000,JNE,
IDN,ID-KI,"MALINAU/MALINAU BARAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"MALINAU/MALINAU SELATAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,58000.0000,JNE,
IDN,ID-KI,"MALINAU/MALINAU UTARA",*,0.0000,100000.0000,0.0000,0.0000,0,0,58000.0000,JNE,
IDN,ID-KI,MALINAU/MENTARANG,*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,MALINAU/PUJUNGAN,*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"MALINAU/SUNGAI BOH",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,NUNUKAN/KRAYAN,*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"NUNUKAN/KRAYAN SELATAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,NUNUKAN/LUMBIS,*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,NUNUKAN/NUNUKAN,*,0.0000,100000.0000,0.0000,0.0000,0,0,58000.0000,JNE,
IDN,ID-KI,NUNUKAN/SEBATIK,*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,NUNUKAN/SEBUKU,*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"PANAJAM PASER UTARA/BABULU",*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,"PANAJAM PASER UTARA/PENAJAM",*,0.0000,100000.0000,0.0000,0.0000,0,0,65000.0000,JNE,
IDN,ID-KI,"PANAJAM PASER UTARA/SEPAKU",*,0.0000,100000.0000,0.0000,0.0000,0,0,123000.0000,JNE,
IDN,ID-KI,"PANAJAM PASER UTARA/WARU",*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,"PASER/BATU ENGAU",*,0.0000,100000.0000,0.0000,0.0000,0,0,123000.0000,JNE,
IDN,ID-KI,"PASER/BATU SOPANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,PASER/KUARO,*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,"PASER/LONG IKIS",*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,"PASER/LONG KALI",*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,"PASER/MUARA KOMAM",*,0.0000,100000.0000,0.0000,0.0000,0,0,82000.0000,JNE,
IDN,ID-KI,"PASER/MUARA SAMU",*,0.0000,100000.0000,0.0000,0.0000,0,0,123000.0000,JNE,
IDN,ID-KI,"PASER/PASIR BALENGKONG",*,0.0000,100000.0000,0.0000,0.0000,0,0,123000.0000,JNE,
IDN,ID-KI,"PASER/TANAH GROGOT",*,0.0000,100000.0000,0.0000,0.0000,0,0,65000.0000,JNE,
IDN,ID-KI,"PASER/TANJUNG HARAPAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,123000.0000,JNE,
IDN,ID-KI,SAMARINDA/PALARAN,*,0.0000,100000.0000,0.0000,0.0000,0,0,46000.0000,JNE,
IDN,ID-KI,SAMARINDA/SAMARINDA,*,0.0000,100000.0000,0.0000,0.0000,0,0,46000.0000,JNE,
IDN,ID-KI,"SAMARINDA/SAMARINDA ILIR",*,0.0000,100000.0000,0.0000,0.0000,0,0,46000.0000,JNE,
IDN,ID-KI,"SAMARINDA/SAMARINDA SEBERANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,46000.0000,JNE,
IDN,ID-KI,"SAMARINDA/SAMARINDA ULU",*,0.0000,100000.0000,0.0000,0.0000,0,0,46000.0000,JNE,
IDN,ID-KI,"SAMARINDA/SAMARINDA UTARA",*,0.0000,100000.0000,0.0000,0.0000,0,0,46000.0000,JNE,
IDN,ID-KI,"SAMARINDA/SUNGAI KUNJANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,46000.0000,JNE,
IDN,ID-KI,"TANA TIDUNG/SEMBAKUNG",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"TANA TIDUNG/SESAYAP",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"TANA TIDUNG/SESAYAP HILIR",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"TANA TIDUNG/TANAH LIA",*,0.0000,100000.0000,0.0000,0.0000,0,0,73000.0000,JNE,
IDN,ID-KI,"TANA TIDUNG/TANAH TIDUNG",*,0.0000,100000.0000,0.0000,0.0000,0,0,58000.0000,JNE,
IDN,ID-KI,TARAKAN/TARAKAN,*,0.0000,100000.0000,0.0000,0.0000,0,0,54000.0000,JNE,
IDN,ID-KI,"TARAKAN/TARAKAN BARAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,54000.0000,JNE,
IDN,ID-KI,"TARAKAN/TARAKAN TENGAH",*,0.0000,100000.0000,0.0000,0.0000,0,0,54000.0000,JNE,
IDN,ID-KI,"TARAKAN/TARAKAN TIMUR",*,0.0000,100000.0000,0.0000,0.0000,0,0,54000.0000,JNE,
IDN,ID-KI,"TARAKAN/TARAKAN UTARA",*,0.0000,100000.0000,0.0000,0.0000,0,0,54000.0000,JNE,
IDN,ID-KR,BATAM/BATAM,*,0.0000,100000.0000,0.0000,0.0000,0,0,28000.0000,JNE,3-5
IDN,ID-KR,"BATAM/BATU AMPAR",*,0.0000,100000.0000,0.0000,0.0000,0,0,28000.0000,JNE,3-5
IDN,ID-KR,"BATAM/BELAKANG PADANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,67000.0000,JNE,3-5
IDN,ID-KR,"BATAM/BULANG GALANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,28000.0000,JNE,3-5
IDN,ID-KR,BATAM/GALANG,*,0.0000,100000.0000,0.0000,0.0000,0,0,28000.0000,JNE,3-5
IDN,ID-KR,"BATAM/LUBUK BAJA",*,0.0000,100000.0000,0.0000,0.0000,0,0,28000.0000,JNE,3-5
IDN,ID-KR,"BATAM/NONGSA/ KABIL/ LAGOI",*,0.0000,100000.0000,0.0000,0.0000,0,0,28000.0000,JNE,3-5
IDN,ID-KR,"BATAM/SEI BEDUK",*,0.0000,100000.0000,0.0000,0.0000,0,0,28000.0000,JNE,3-5
IDN,ID-KR,"BATAM/SEKUPANG/ TANJUNG UCANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,28000.0000,JNE,3-5
IDN,ID-KR,"BINTAN/BANDAR SRI BINTAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,67000.0000,JNE,
IDN,ID-KR,"BINTAN/BINTAN TIMUR",*,0.0000,100000.0000,0.0000,0.0000,0,0,67000.0000,JNE,
IDN,ID-KR,"BINTAN/GUNUNG KIJANG",*,0.0000,100000.0000,0.0000,0.0000,0,0,67000.0000,JNE,
IDN,ID-KR,BINTAN/LAGOI,*,0.0000,100000.0000,0.0000,0.0000,0,0,67000.0000,JNE,
IDN,ID-KR,BINTAN/TAMBELAN,*,0.0000,100000.0000,0.0000,0.0000,0,0,67000.0000,JNE,
IDN,ID-KR,"BINTAN/TANJUNG UBAN/BINTAN UTARA",*,0.0000,100000.0000,0.0000,0.0000,0,0,67000.0000,JNE,
IDN,ID-KR,"BINTAN/TELUK BINTAN",*,0.0000,100000.0000,0.0000,0.0000,0,0,67000.0000,JNE,
IDN,ID-KR,"BINTAN/TELUK SEBONG",*,0.0000,100000.0000,0.0000,0.0000,0,0,67000.0000,JNE,
IDN,ID-KR,KARIMUN/BURU,*,0.0000,100000.0000,0.0000,0.0000,0,0,101000.0000,JNE,
IDN,ID-KR,KARIMUN/KARIMUN,*,0.0000,100000.0000,0.0000,0.0000,0,0,67000.0000,JNE,
IDN,ID-KR,KARIMUN/KUNDUR,*,0.0000,100000.0000,0.0000,0.0000,0,0,67000.0000,JNE,
IDN,ID-KR,"KARIMUN/KUNDUR BARAT",*,0.0000,100000.0000,0.0000,0.0000,0,0,67000.0000,JNE,
IDN,ID-KR,"KARIMUN/KUNDUR UTARA",*,0.0000,100000.0000,0.0000,0.0000,0,0,67000.0000,JNE,
IDN,ID-KR,KARIMUN/MERAL,*,0.0000,100000.0000,0.0000,0.0000,0,0,67000.0000,JNE,
